Date,Open,High,Low,Close,Volume
2017-05-09,1.76,1.77,1.74,1.74,22956100.0
2017-05-11,1.74,1.75,1.72,1.72,18015000.0
2017-05-12,1.72,1.73,1.72,1.72,5286300.0
2017-05-15,1.76,1.76,1.76,1.76,817900.0
2017-05-16,1.76,1.79,1.76,1.78,36634500.0
2017-05-17,1.78,1.79,1.76,1.76,17152500.0
2017-05-18,1.72,1.74,1.72,1.73,41293900.0
2017-05-19,1.73,1.74,1.72,1.74,30285300.0
2017-05-22,1.74,1.75,1.73,1.74,38211500.0
2017-05-23,1.75,1.75,1.74,1.74,9892200.0
2017-05-24,1.75,1.77,1.74,1.76,32755300.0
2017-05-25,1.76,1.77,1.75,1.75,13339600.0
2017-05-26,1.75,1.77,1.75,1.76,7304900.0
2017-05-29,1.76,1.77,1.75,1.76,11924900.0
2017-05-30,1.78,1.83,1.78,1.82,161857600.0
2017-05-31,1.83,1.83,1.8,1.8,75215200.0
2017-06-01,1.81,1.82,1.8,1.81,14236900.0
2017-06-02,1.81,1.82,1.8,1.8,10641800.0
2017-06-05,1.81,1.82,1.8,1.8,7618100.0
2017-06-06,1.81,1.81,1.8,1.8,10616900.0
2017-06-07,1.8,1.81,1.79,1.79,10973400.0
2017-06-08,1.79,1.8,1.78,1.8,8948400.0
2017-06-09,1.79,1.8,1.79,1.79,3946400.0
2017-06-12,1.8,1.8,1.78,1.78,10697800.0
2017-06-13,1.78,1.79,1.77,1.78,16421700.0
2017-06-14,1.78,1.79,1.78,1.78,5793300.0
2017-06-15,1.79,1.8,1.78,1.8,5359800.0
2017-06-16,1.8,1.8,1.79,1.8,3255300.0
2017-06-19,1.8,1.8,1.78,1.79,7191500.0
2017-06-20,1.79,1.79,1.78,1.79,13706300.0
2017-06-21,1.78,1.8,1.78,1.79,9921400.0
2017-06-22,1.79,1.8,1.78,1.79,5123000.0
2017-06-23,1.79,1.81,1.79,1.79,12378100.0
2017-06-26,1.8,1.8,1.79,1.79,8139900.0
2017-06-27,1.79,1.8,1.79,1.8,3877800.0
2017-06-28,1.79,1.8,1.79,1.79,8244000.0
2017-06-29,1.8,1.83,1.8,1.81,56376300.0
2017-06-30,1.8,1.82,1.8,1.8,10967900.0
2017-07-03,1.81,1.82,1.8,1.81,9841000.0
2017-07-04,1.81,1.81,1.8,1.8,5782500.0
2017-07-05,1.8,1.81,1.79,1.79,5898600.0
2017-07-06,1.79,1.8,1.79,1.79,4544500.0
2017-07-07,1.79,1.8,1.79,1.79,4070900.0
2017-07-11,1.79,1.8,1.79,1.79,10359800.0
2017-07-12,1.79,1.8,1.78,1.79,17595000.0
2017-07-13,1.79,1.8,1.79,1.79,10056600.0
2017-07-14,1.8,1.81,1.79,1.8,13992000.0
2017-07-17,1.8,1.81,1.8,1.8,7519800.0
2017-07-18,1.8,1.81,1.79,1.8,14120600.0
2017-07-19,1.8,1.8,1.78,1.79,29255000.0
2017-07-20,1.79,1.8,1.79,1.79,8796200.0
2017-07-21,1.8,1.81,1.79,1.79,14139500.0
2017-07-24,1.77,1.78,1.77,1.78,8549400.0
2017-07-25,1.77,1.78,1.77,1.77,6076500.0
2017-07-26,1.77,1.78,1.76,1.77,18671300.0
2017-07-27,1.78,1.78,1.76,1.76,20117800.0
2017-07-31,1.78,1.78,1.76,1.77,25052900.0
2017-08-01,1.77,1.78,1.76,1.77,21544600.0
2017-08-02,1.77,1.78,1.76,1.78,12606200.0
2017-08-03,1.77,1.78,1.76,1.76,9767900.0
2017-08-04,1.77,1.79,1.76,1.79,22990200.0
2017-08-07,1.79,1.8,1.78,1.79,22503900.0
2017-08-08,1.8,1.81,1.79,1.8,21399600.0
2017-08-09,1.79,1.81,1.79,1.8,18779200.0
2017-08-10,1.81,1.81,1.79,1.79,14904300.0
2017-08-11,1.79,1.79,1.78,1.78,13197400.0
2017-08-15,1.78,1.8,1.78,1.79,5605500.0
2017-08-16,1.8,1.8,1.78,1.79,11415900.0
2017-08-17,1.8,1.8,1.78,1.79,7640100.0
2017-08-18,1.79,1.8,1.78,1.79,3142500.0
2017-08-21,1.79,1.8,1.78,1.8,4923000.0
2017-08-22,1.8,1.81,1.79,1.8,9974700.0
2017-08-23,1.79,1.8,1.78,1.79,7967200.0
2017-08-24,1.8,1.8,1.78,1.78,4450800.0
2017-08-25,1.79,1.79,1.78,1.79,3196700.0
2017-08-28,1.79,1.79,1.79,1.79,113500.0
2017-08-29,1.79,1.81,1.78,1.8,25634900.0
2017-08-30,1.8,1.81,1.79,1.8,10318600.0
2017-08-31,1.8,1.8,1.78,1.79,16850100.0
2017-09-01,1.8,1.8,1.78,1.79,11583900.0
2017-09-04,1.79,1.8,1.78,1.79,11347400.0
2017-09-05,1.79,1.79,1.78,1.78,2065800.0
2017-09-06,1.78,1.79,1.78,1.79,3132700.0
2017-09-07,1.79,1.79,1.78,1.79,4335900.0
2017-09-08,1.79,1.8,1.78,1.79,16615900.0
2017-09-11,1.79,1.8,1.78,1.78,8800000.0
2017-09-12,1.78,1.8,1.78,1.79,12025300.0
2017-09-13,1.79,1.79,1.78,1.78,6802000.0
2017-09-14,1.79,1.8,1.78,1.8,9045000.0
2017-09-15,1.8,1.8,1.79,1.79,14529300.0
2017-09-18,1.8,1.84,1.79,1.81,119819700.0
2017-09-19,1.81,1.85,1.81,1.82,108067300.0
2017-09-20,1.83,1.83,1.81,1.82,25708900.0
2017-09-21,1.82,1.83,1.81,1.82,8667300.0
2017-09-22,1.82,1.82,1.81,1.81,10949500.0
2017-09-25,1.81,1.82,1.81,1.81,8284200.0
2017-09-26,1.81,1.82,1.8,1.81,5433500.0
2017-09-27,1.81,1.82,1.8,1.81,12928800.0
2017-09-28,1.81,1.82,1.8,1.8,11473700.0
2017-09-29,1.8,1.81,1.79,1.81,11357600.0
2017-10-02,1.8,1.81,1.8,1.8,4707800.0
2017-10-03,1.81,1.81,1.79,1.81,15974400.0
2017-10-04,1.81,1.81,1.79,1.81,11055500.0
2017-10-05,1.81,1.81,1.8,1.81,10207200.0
2017-10-06,1.81,1.82,1.8,1.82,11383100.0
2017-10-09,1.82,1.82,1.8,1.8,5514700.0
2017-10-10,1.8,1.81,1.8,1.81,4491500.0
2017-10-11,1.81,1.82,1.79,1.8,27047000.0
2017-10-12,1.8,1.81,1.77,1.78,45356700.0
2017-10-16,1.78,1.78,1.78,1.78,1245600.0
2017-10-17,1.78,1.79,1.77,1.78,18732800.0
2017-10-18,1.78,1.79,1.76,1.77,28884300.0
2017-10-19,1.77,1.78,1.75,1.76,26184200.0
2017-10-20,1.76,1.77,1.75,1.75,12260100.0
2017-10-24,1.75,1.77,1.75,1.76,8463200.0
2017-10-25,1.76,1.77,1.75,1.76,6471500.0
2017-10-27,1.76,1.77,1.75,1.75,5641500.0
2017-10-30,1.76,1.76,1.75,1.75,5048200.0
2017-10-31,1.76,1.77,1.75,1.76,5551600.0
2017-11-01,1.76,1.79,1.75,1.76,11511200.0
2017-11-02,1.77,1.77,1.75,1.76,4370300.0
2017-11-03,1.76,1.76,1.74,1.74,18541100.0
2017-11-06,1.74,1.75,1.73,1.74,16301000.0
2017-11-07,1.74,1.76,1.74,1.74,11455900.0
2017-11-08,1.74,1.75,1.73,1.74,7069100.0
2017-11-09,1.75,1.75,1.72,1.73,18253700.0
2017-11-10,1.73,1.74,1.72,1.72,5186700.0
2017-11-13,1.72,1.72,1.69,1.69,36441300.0
2017-11-14,1.69,1.71,1.69,1.7,11690500.0
2017-11-15,1.71,1.71,1.69,1.7,8780600.0
2017-11-16,1.7,1.75,1.7,1.73,35591300.0
2017-11-17,1.73,1.74,1.72,1.73,6297100.0
2017-11-20,1.73,1.74,1.72,1.73,7025300.0
2017-11-21,1.75,1.75,1.75,1.75,5558900.0
2017-11-22,1.75,1.75,1.73,1.74,5820400.0
2017-11-23,1.75,1.75,1.73,1.73,5837000.0
2017-11-24,1.73,1.74,1.73,1.74,4182400.0
2017-11-27,1.74,1.74,1.73,1.74,2480000.0
2017-11-28,1.74,1.74,1.73,1.74,3142500.0
2017-11-29,1.74,1.75,1.73,1.73,15089700.0
2017-11-30,1.73,1.75,1.72,1.73,19519300.0
2017-12-01,1.73,1.74,1.72,1.73,6052200.0
2017-12-04,1.72,1.74,1.72,1.72,8855900.0
2017-12-06,1.72,1.74,1.72,1.73,8770400.0
2017-12-07,1.73,1.73,1.71,1.71,9664000.0
2017-12-08,1.72,1.72,1.7,1.71,9178400.0
2017-12-12,1.71,1.72,1.71,1.71,6198500.0
2017-12-13,1.71,1.72,1.7,1.71,9551700.0
2017-12-14,1.71,1.71,1.7,1.71,4487200.0
2017-12-15,1.71,1.72,1.7,1.71,2396400.0
